isCall,spot,strike,divExDate,dividend,Expiration,earlyExercise,euroModel,rate,borrowRate,vol,TradingDays,AmericanPrice,AmericanDelta,AmericanVega,EuropeanPrice,EuropeanDelta,EuropeanVega
False,82.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,17.9999999765874,-0.999999999801586,3.5527136788005E-15,17.9555396876656,-0.999621144966047,3.47956784807479E-06
False,83.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,16.9999999767858,-0.999999999801585,0,16.9559197986282,-0.999616431557918,1.0775512510719E-05
False,84.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,15.9999999769842,-0.99999999980159,-1.77635683940025E-15,15.9563072324306,-0.999601461435301,3.12206133834536E-05
False,85.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,14.9999999771826,-0.999999999801587,0,14.9567179570631,-0.999560682731799,8.61244300711661E-05
False,86.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,13.999999977381,-0.999999999801585,0,13.9571936657741,-0.999440802693996,0.000221142220834025
False,87.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,12.9999999775794,-0.999999999801589,0,12.9578460715424,-0.999137823693853,0.000533502509258099
False,88.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,11.9999999777778,-0.999999999801586,-1.77635683940025E-15,11.9589470896943,-0.998447067666383,0.00120597200487893
False,89.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,10.9999999779763,-0.999999999801537,-6.79234446465671E-10,10.9610829807394,-0.996878450843469,0.00254027632976239
False,90.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,9.99989189094553,-0.999414592199495,0.000668376356538047,9.96547336352155,-0.993572791609347,0.00499413579133012
False,91.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,9.00221952848479,-0.993548815874744,0.00580925961945589,8.97438155131763,-0.987292024053295,0.0091536354380608
False,92.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,8.01385493820989,-0.981504735225485,0.0131073022816874,7.99173005167849,-0.976244765290788,0.0156508668526412
False,93.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,7.04098709781014,-0.961908390250362,0.0230948304842862,7.0236426864646,-0.957499818925546,0.0249849646430755
False,94.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,6.09231487611155,-0.93235296884506,0.0359423544056714,6.07897902870234,-0.928715798512657,0.0372791248533124
False,95.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,5.17939334082812,-0.890236182207461,0.0511484412417316,5.16932152783109,-0.887283470578208,0.0520727171698736
False,96.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,4.3158800359013,-0.833543685956024,0.067605665424181,4.3084372299954,-0.831193094104201,0.0682052700269109
False,97.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,3.51641816153014,-0.762540750354101,0.0835737693738472,3.51105302787455,-0.76071315913682,0.0839245759539886
False,98.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,2.79485881968015,-0.678532204341555,0.0969918950419761,2.79108192748024,-0.677146298767624,0.0971880330981905
False,99.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,2.1621765163756,-0.585601275064873,0.106039702964207,2.15958675412951,-0.584579062736831,0.106120124746788
False,100.0,100.0,1.0,0.0,19.0,False,False,0.01,0.005,0.15,252,1.62492912146012,-0.488669818793639,0.109444763177799,1.6232140229943,-0.487940533971679,0.109452634218522
False,50.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,49.9999999702382,-0.999999999801588,0,49.9405037399738,-0.999603253327947,-1.4210854715202E-14
False,51.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,48.9999999704366,-0.999999999801587,-7.105427357601E-15,48.9409004866459,-0.99960325332795,-2.1316282072803E-14
False,52.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,47.999999970635,-0.999999999801591,-7.105427357601E-15,47.9412972333179,-0.999603253327942,-2.1316282072803E-14
False,53.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,46.9999999708334,-0.999999999801582,0,46.94169397999,-0.99960325332794,-7.105427357601E-15
False,54.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,45.9999999710318,-0.999999999801586,7.105427357601E-15,45.942090726662,-0.99960325332795,-2.8421709430404E-14
False,55.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,44.9999999712302,-0.999999999801592,-1.4210854715202E-14,44.942487473334,-0.999603253327938,0
False,56.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,43.9999999714286,-0.999999999801589,0,43.9428842200061,-0.99960325332794,-7.105427357601E-15
False,57.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,42.999999971627,-0.999999999801593,-7.105427357601E-15,42.9432809666782,-0.999603253327946,-6.3948846218409E-14
False,58.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,41.9999999718255,-0.999999999801592,7.105427357601E-15,41.9436777133502,-0.999603253327966,-2.1316282072803E-14
False,59.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,40.9999999720239,-0.999999999801586,0,40.9440744600223,-0.999603253327951,0
False,60.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,39.9999999722223,-0.999999999801586,7.105427357601E-15,39.9444712066943,-0.999603253327946,-1.4210854715202E-14
False,61.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,38.9999999724207,-0.999999999801593,7.105427357601E-15,38.9448679533664,-0.999603253327955,-7.105427357601E-15
False,62.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,37.9999999726191,-0.999999999801585,0,37.9452647000384,-0.999603253327938,2.8421709430404E-14
False,63.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,36.9999999728175,-0.999999999801588,0,36.9456614467105,-0.999603253327937,-3.5527136788005E-14
False,64.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,35.9999999730159,-0.999999999801582,0,35.9460581933825,-0.999603253327941,2.1316282072803E-14
False,65.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,34.9999999732144,-0.999999999801589,-7.105427357601E-15,34.9464549400546,-0.999603253327942,-1.4210854715202E-14
False,66.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,33.9999999734128,-0.999999999801585,0,33.9468516867266,-0.999603253327954,3.5527136788005E-14
False,67.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,32.9999999736112,-0.999999999801589,0,32.9472484333987,-0.99960325332794,7.105427357601E-15
False,68.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,31.9999999738096,-0.999999999801587,0,31.9476451800708,-0.999603253327938,3.5527136788005E-14
False,69.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,30.999999974008,-0.999999999801591,3.5527136788005E-15,30.9480419267428,-0.999603253327931,8.88178419700125E-14
False,70.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,29.9999999742064,-0.99999999980159,-1.06581410364015E-14,29.9484386734149,-0.999603253327815,4.2277292777726E-13
False,71.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,28.9999999744048,-0.999999999801589,0,28.9488354200871,-0.999603253327232,1.86162196769146E-12
False,72.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,27.9999999746032,-0.999999999801587,0,27.9492321667599,-0.99960325332468,8.76454464560084E-12
False,73.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,26.9999999748016,-0.999999999801583,7.105427357601E-15,26.9496289134359,-0.999603253315363,4.25579571583512E-11
False,74.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,25.9999999750001,-0.999999999801589,-3.5527136788005E-15,25.9500256601283,-0.999603253270167,1.91960225492949E-10
False,75.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,24.9999999751985,-0.999999999801587,-3.5527136788005E-15,24.9504224068777,-0.999603253005729,7.27844451375859E-10
False,76.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,23.9999999753969,-0.999999999801589,0,23.9508191539623,-0.999603252181887,3.11972669919669E-09
False,77.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,22.9999999755953,-0.999999999801587,0,22.9512159024579,-0.999603248479258,1.23909984495185E-08
False,78.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,21.9999999757937,-0.999999999801587,3.5527136788005E-15,21.9516126560773,-0.999603231107237,4.43481837919535E-08
False,79.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,20.9999999759921,-0.999999999801583,3.5527136788005E-15,20.9520094335073,-0.999603180540361,1.63765133009974E-07
False,80.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,19.9999999761905,-0.999999999801587,0,19.9524063006547,-0.999602985357646,5.68630408537274E-07
False,81.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,18.9999999763889,-0.999999999801586,7.105427357601E-15,18.9528034700553,-0.999602197984007,1.81894834483387E-06
False,82.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,17.9999999765873,-0.999999999801586,3.5527136788005E-15,17.9532017719418,-0.999599765284488,5.71891621348186E-06
False,83.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,16.9999999767858,-0.999999999801588,0,16.9536036636606,-0.999592036163069,1.6797433652016E-05
False,84.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,15.9999999769842,-0.999999999801587,0,15.9540170963944,-0.999572178397245,4.70110761092712E-05
False,85.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,14.9999999771826,-0.999999999801588,0,14.9544637497866,-0.999508791583661,0.000123532604844101
False,86.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,13.999999977381,-0.999999999801588,1.77635683940025E-15,13.9550026834188,-0.999359864198876,0.000305389745346218
False,87.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,12.9999999775794,-0.999999999801589,-1.77635683940025E-15,12.9557780289389,-0.998957084996969,0.000708530010781416
False,88.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,11.9999999777778,-0.999999999801586,-1.35388589228569E-10,11.9571225747421,-0.99808258071062,0.00153952573794847
False,89.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,10.9999999776563,-0.99999999828257,-5.16057023318695E-05,10.959742246197,-0.996203809165601,0.00313150506247517
False,90.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,9.99983224207425,-0.998775818372029,0.00165135845709763,9.96502921488262,-0.992358233083732,0.00596026216951806
False,91.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,9.00365568900355,-0.991622839338148,0.00723963389003224,8.97548509520254,-0.985362905410828,0.0106084981360759
False,92.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,8.01771920291986,-0.97835843172673,0.0151306011144001,7.99529026038784,-0.97308271846781,0.0176694282022813
False,93.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,7.04843202231571,-0.957827493008901,0.02567003670912,7.03080408895751,-0.953399644099356,0.0275646920768899
False,94.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,6.10456001175321,-0.927012861576486,0.0389758126116666,6.09095787994493,-0.923351071584211,0.0403240035956882
False,95.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,5.19749858563853,-0.883881282462787,0.0544707340906596,5.18718667321684,-0.880902541037546,0.0554029743001898
False,96.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,4.34046532580538,-0.827011931052852,0.0709994313005273,4.33280840022719,-0.824634791491731,0.0716059017715214
False,97.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,3.54739880572672,-0.756525518192248,0.0868567403667972,3.54184670622043,-0.754670791939791,0.0872131371244773
False,98.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,2.83130993116546,-0.67380592903676,0.100072840251106,2.82737461583081,-0.672392500465285,0.10027286913573
False,99.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,2.20238899624065,-0.582903448290869,0.108942153710695,2.19966741208597,-0.581854258696866,0.109025394500661
False,100.0,100.0,1.0,0.0,20.0,False,False,0.01,0.005,0.15,252,1.66664855154562,-0.488377334366099,0.112282999878348,1.66482774288587,-0.487623007642949,0.112291146922165
False,50.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,49.9999999702381,-0.999999999801584,7.105427357601E-15,49.93753037289,-0.999583420126818,-4.9737991503207E-14
False,51.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,48.9999999704365,-0.999999999801584,0,48.9379469527632,-0.999583420126807,7.105427357601E-15
False,52.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,47.999999970635,-0.999999999801584,7.105427357601E-15,47.9383635326364,-0.999583420126824,-2.1316282072803E-14
False,53.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,46.9999999708334,-0.999999999801585,0,46.9387801125095,-0.999583420126828,4.2632564145606E-14
False,54.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,45.9999999710318,-0.999999999801582,0,45.9391966923827,-0.999583420126815,-2.1316282072803E-14
False,55.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,44.9999999712302,-0.999999999801594,-1.4210854715202E-14,44.9396132722559,-0.9995834201268,1.4210854715202E-14
False,56.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,43.9999999714286,-0.99999999980159,0,43.9400298521291,-0.999583420126814,-2.8421709430404E-14
False,57.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,42.999999971627,-0.999999999801585,1.4210854715202E-14,42.9404464320023,-0.999583420126805,-7.105427357601E-15
False,58.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,41.9999999718254,-0.99999999980159,0,41.9408630118754,-0.999583420126832,7.105427357601E-15
False,59.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,40.9999999720238,-0.999999999801587,-7.105427357601E-15,40.9412795917486,-0.999583420126813,7.105427357601E-15
False,60.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,39.9999999722223,-0.99999999980159,0,39.9416961716218,-0.999583420126813,-2.8421709430404E-14
False,61.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,38.9999999724207,-0.999999999801589,0,38.942112751495,-0.999583420126817,-7.105427357601E-15
False,62.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,37.9999999726191,-0.999999999801587,-7.105427357601E-15,37.9425293313682,-0.999583420126815,2.8421709430404E-14
False,63.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,36.9999999728175,-0.99999999980159,7.105427357601E-15,36.9429459112413,-0.999583420126817,2.1316282072803E-14
False,64.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,35.9999999730159,-0.999999999801586,-7.105427357601E-15,35.9433624911145,-0.999583420126817,0
False,65.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,34.9999999732143,-0.999999999801587,7.105427357601E-15,34.9437790709877,-0.999583420126803,1.4210854715202E-14
False,66.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,33.9999999734127,-0.999999999801589,-7.105427357601E-15,33.9441956508609,-0.999583420126809,4.2632564145606E-14
False,67.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,32.9999999736111,-0.999999999801586,0,32.9446122307341,-0.999583420126819,1.4210854715202E-14
False,68.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,31.9999999738096,-0.999999999801583,3.5527136788005E-15,31.9450288106073,-0.999583420126793,4.2632564145606E-14
False,69.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,30.999999974008,-0.999999999801588,0,30.9454453904805,-0.999583420126736,2.30926389122033E-13
False,70.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,29.9999999742064,-0.999999999801584,-3.5527136788005E-15,29.9458619703538,-0.999583420126482,1.13331566353736E-12
False,71.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,28.9999999744048,-0.999999999801591,0,28.9462785502272,-0.999583420124987,4.61497506876185E-12
False,72.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,27.9999999746032,-0.999999999801585,0,27.9466951301025,-0.999583420119879,2.25881535698136E-11
False,73.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,26.9999999748016,-0.99999999980159,0,26.9471117099854,-0.999583420093403,9.92486093309708E-11
False,74.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,25.999999975,-0.999999999801589,0,25.9475282898984,-0.99958341996519,3.89633214581409E-10
False,75.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,24.9999999751984,-0.999999999801592,-3.5527136788005E-15,24.9479448699627,-0.999583419481596,1.59001345423349E-09
False,76.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,23.9999999753969,-0.999999999801588,-3.5527136788005E-15,23.9483614506947,-0.999583417412399,6.31735375122844E-09
False,77.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,22.9999999755953,-0.999999999801586,3.5527136788005E-15,22.9487780341131,-0.999583409625549,2.35379964408367E-08
False,78.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,21.9999999757937,-0.999999999801585,0,21.9491946281578,-0.999583380002652,8.37415790044815E-08
False,79.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,20.9999999759921,-0.999999999801585,-3.5527136788005E-15,20.9496112650486,-0.999583272829159,2.92865685480592E-07
False,80.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,19.9999999761905,-0.999999999801586,3.5527136788005E-15,19.9500280515456,-0.999582896672248,9.55873389330009E-07
False,81.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,18.9999999763889,-0.999999999801587,-7.105427357601E-15,18.9504453802161,-0.999581768272099,3.01000526903294E-06
False,82.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,17.9999999765873,-0.999999999801587,0,17.9508645393403,-0.999578226890529,9.05481480373282E-06
False,83.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,16.9999999767857,-0.999999999801585,0,16.9512891704278,-0.999566430548471,2.5368960301364E-05
False,84.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,15.9999999769842,-0.999999999801589,-1.77635683940025E-15,15.951730534537,-0.999534902724408,6.78969289680254E-05
False,85.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,14.9999999771826,-0.999999999801587,0,14.9522191842931,-0.999448799326759,0.000171955959704206
False,86.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,13.999999977381,-0.999999999801587,0,13.9528318060227,-0.999241011288401,0.000409119227926524
False,87.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,12.9999999775794,-0.999999999801586,0,12.9537528171545,-0.998738091476687,0.000916052247482924
False,88.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,11.9999999777778,-0.999999999801581,-4.24909885055058E-10,11.9553833688243,-0.997647094265546,0.00192347368174239
False,89.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,10.9999999776075,-0.999999995428268,-7.75004422521874E-05,10.9585576629197,-0.995427493685983,0.00379125304370653
False,90.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,9.9999106987531,-0.998034454211756,0.00278107110517567,9.96482644300969,-0.991128690992834,0.00700425795406545
False,91.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,9.0054282691318,-0.989707790870273,0.00874555367988172,8.97693028439425,-0.983441088324345,0.012138592097882
False,92.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,8.02201297946542,-0.975290528309502,0.0172062582164312,7.99928093926047,-0.970003415142994,0.019743103783636
False,93.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,7.0563427070553,-0.953774933513015,0.0282679398135217,7.03843229529044,-0.949327681657089,0.0301638850673811
False,94.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,6.11721894782861,-0.921938735354401,0.0419846401371995,6.10335168015757,-0.91825359971466,0.0433440381197885
False,95.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,5.21584972730635,-0.877898279878496,0.0577282031368451,5.20529789661523,-0.874894339639287,0.0586687259967063
False,96.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,4.36501736148123,-0.820894631827593,0.0743040176447662,4.35714663926252,-0.818491660735191,0.0749173861286723
False,97.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,3.57800311706136,-0.750708969283037,0.090044685812773,3.57226419707499,-0.748826342441748,0.0904065120686695
False,98.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,2.86704645925558,-0.669401001817433,0.103067384272013,2.86295253188638,-0.667960604614333,0.103270742679648
False,99.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,2.24164022533784,-0.58038556221387,0.11176924786536,2.23878658330579,-0.57930997505775,0.111855165228175
False,100.0,100.0,1.0,0.0,21.0,False,False,0.01,0.005,0.15,252,1.70731353539435,-0.488092311862233,0.11505092703304,1.70538532015405,-0.487313104466146,0.115059157899797
False,50.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,49.9999999702381,-0.999999999801584,7.105427357601E-15,49.9345571434696,-0.999563587319217,2.1316282072803E-14
False,51.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,48.9999999704365,-0.999999999801586,0,48.9349935561505,-0.999563587319186,7.105427357601E-15
False,52.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,47.9999999706349,-0.999999999801595,-7.105427357601E-15,47.9354299688313,-0.999563587319206,-4.9737991503207E-14
False,53.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,46.9999999708333,-0.999999999801589,0,46.935866381512,-0.999563587319192,3.5527136788005E-14
False,54.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,45.9999999710317,-0.999999999801588,1.4210854715202E-14,45.9363027941928,-0.999563587319202,2.8421709430404E-14
False,55.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,44.9999999712302,-0.999999999801583,0,44.9367392068737,-0.999563587319211,0
False,56.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,43.9999999714286,-0.999999999801587,7.105427357601E-15,43.9371756195544,-0.999563587319217,7.105427357601E-15
False,57.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,42.999999971627,-0.999999999801592,0,42.9376120322352,-0.999563587319188,-2.8421709430404E-14
False,58.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,41.9999999718254,-0.999999999801591,7.105427357601E-15,41.938048444916,-0.999563587319214,-3.5527136788005E-14
False,59.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,40.9999999720238,-0.99999999980159,7.105427357601E-15,40.9384848575969,-0.999563587319215,-6.3948846218409E-14
False,60.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,39.9999999722222,-0.99999999980159,-7.105427357601E-15,39.9389212702776,-0.9995635873192,-7.105427357601E-15
False,61.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,38.9999999724206,-0.999999999801589,0,38.9393576829585,-0.999563587319202,-1.4210854715202E-14
False,62.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,37.9999999726191,-0.999999999801587,0,37.9397940956392,-0.999563587319196,1.4210854715202E-14
False,63.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,36.9999999728175,-0.999999999801582,-7.105427357601E-15,36.94023050832,-0.999563587319199,0
False,64.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,35.9999999730159,-0.999999999801585,7.105427357601E-15,35.9406669210008,-0.999563587319199,4.2632564145606E-14
False,65.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,34.9999999732143,-0.999999999801592,0,34.9411033336816,-0.999563587319197,-7.105427357601E-15
False,66.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,33.9999999734127,-0.999999999801588,0,33.9415397463624,-0.999563587319203,4.2632564145606E-14
False,67.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,32.9999999736111,-0.999999999801584,0,32.9419761590432,-0.999563587319195,4.2632564145606E-14
False,68.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,31.9999999738095,-0.999999999801588,-7.105427357601E-15,31.942412571724,-0.999563587319177,1.31450406115619E-13
False,69.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,30.9999999740079,-0.999999999801582,3.5527136788005E-15,30.9428489844049,-0.999563587319036,6.82121026329696E-13
False,70.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,29.9999999742064,-0.999999999801586,-3.5527136788005E-15,29.9432853970858,-0.999563587318241,2.48334686148155E-12
False,71.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,28.9999999744048,-0.999999999801589,-7.105427357601E-15,28.9437218097676,-0.999563587315215,1.14646070414892E-11
False,72.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,27.9999999746032,-0.99999999980159,7.105427357601E-15,27.944158222453,-0.999563587303085,5.06155117818707E-11
False,73.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,26.9999999748016,-0.999999999801589,0,26.9445946351567,-0.999563587249831,2.19326778960749E-10
False,74.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,25.999999975,-0.999999999801585,-3.5527136788005E-15,25.9450310479236,-0.999563586973434,8.0937923030433E-10
False,75.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,24.9999999751984,-0.99999999980159,0,24.9454674610368,-0.999563586149506,3.30777538692928E-09
False,76.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,23.9999999753968,-0.99999999980159,7.105427357601E-15,23.9459038755272,-0.999563582560467,1.25287229479909E-08
False,77.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,22.9999999755952,-0.999999999801589,3.5527136788005E-15,22.9463402947791,-0.999563566588791,4.29670983237429E-08
False,78.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,21.9999999757937,-0.999999999801593,0,21.9467767351047,-0.999563521036367,1.51733125619558E-07
False,79.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,20.9999999759921,-0.999999999801586,0,20.9472132517637,-0.99956335353231,5.07433863816686E-07
False,80.0,100.0,1.0,0.0,22.0,False,False,0.01,0.005,0.15,252,19.9999999761905,-0.999999999801586,-3.5527136788005E-15,19.94765001385,-0.999562709303899,1.56686369479075E-06
